TRAWL,WATERWAY,DATE,MONTH,YEAR,SEASON,RAINFALL 48,Organic mass (g),Microplastic mass (g),TOTALMASS,PC.Microplastics,CATEGORY,SUBCATEGORY,MICROPLASTIC,COUNT
35,Maribyrnong,17/1/2018,Jan,2018,Summer,0,38,0.9,38.9,0.023136247,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,2
35,Maribyrnong,17/1/2018,Jan,2018,Summer,0,38,0.9,38.9,0.023136247,Nurdles,Nurdles,Microplastics,2
35,Maribyrnong,17/1/2018,Jan,2018,Summer,0,38,0.9,38.9,0.023136247,Polystyrene,Polystyrene <4mm,Microplastics,11
35,Maribyrnong,17/1/2018,Jan,2018,Summer,0,38,0.9,38.9,0.023136247,Polystyrene,Polystyrene 4+mm,Not considered microplastics,5
35,Maribyrnong,17/1/2018,Jan,2018,Summer,0,38,0.9,38.9,0.023136247,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
35,Maribyrnong,17/1/2018,Jan,2018,Summer,0,38,0.9,38.9,0.023136247,Plastic Straws,Plastic Straws,Not considered microplastics,0
35,Maribyrnong,17/1/2018,Jan,2018,Summer,0,38,0.9,38.9,0.023136247,Soft Plastics,Soft Plastics <5mm,Microplastics,12
35,Maribyrnong,17/1/2018,Jan,2018,Summer,0,38,0.9,38.9,0.023136247,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,16
35,Maribyrnong,17/1/2018,Jan,2018,Summer,0,38,0.9,38.9,0.023136247,Soft Plastics,Lolly Wrappers,Not considered microplastics,0
35,Maribyrnong,17/1/2018,Jan,2018,Summer,0,38,0.9,38.9,0.023136247,Soft Plastics,Cellophane,Microplastics,61
35,Maribyrnong,17/1/2018,Jan,2018,Summer,0,38,0.9,38.9,0.023136247,Soft Plastics,Cellophane,Not considered microplastics,9
35,Maribyrnong,17/1/2018,Jan,2018,Summer,0,38,0.9,38.9,0.023136247,Other,Sponge,Not considered microplastics,0
35,Maribyrnong,17/1/2018,Jan,2018,Summer,0,38,0.9,38.9,0.023136247,Other,Twine,Not considered microplastics,3
35,Maribyrnong,17/1/2018,Jan,2018,Summer,0,38,0.9,38.9,0.023136247,Other,Cigarette butts,Not considered microplastics,0
35,Maribyrnong,17/1/2018,Jan,2018,Summer,0,38,0.9,38.9,0.023136247,Other,Other,Not considered microplastics,2
35,Yarra,17/1/2018,Jan,2018,Summer,0.6,10.18,20.99,31.17,0.673403914,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,202
35,Yarra,17/1/2018,Jan,2018,Summer,0.6,10.18,20.99,31.17,0.673403914,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,188
35,Yarra,17/1/2018,Jan,2018,Summer,0.6,10.18,20.99,31.17,0.673403914,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,33
35,Yarra,17/1/2018,Jan,2018,Summer,0.6,10.18,20.99,31.17,0.673403914,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,2
35,Yarra,17/1/2018,Jan,2018,Summer,0.6,10.18,20.99,31.17,0.673403914,Nurdles,Nurdles,Microplastics,3
35,Yarra,17/1/2018,Jan,2018,Summer,0.6,10.18,20.99,31.17,0.673403914,Polystyrene,Polystyrene <4mm,Microplastics,44
35,Yarra,17/1/2018,Jan,2018,Summer,0.6,10.18,20.99,31.17,0.673403914,Polystyrene,Polystyrene 4+mm,Not considered microplastics,5
35,Yarra,17/1/2018,Jan,2018,Summer,0.6,10.18,20.99,31.17,0.673403914,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,1
35,Yarra,17/1/2018,Jan,2018,Summer,0.6,10.18,20.99,31.17,0.673403914,Plastic Straws,Plastic Straws,Not considered microplastics,0
35,Yarra,17/1/2018,Jan,2018,Summer,0.6,10.18,20.99,31.17,0.673403914,Soft Plastics,Soft Plastics <5mm,Microplastics,19
35,Yarra,17/1/2018,Jan,2018,Summer,0.6,10.18,20.99,31.17,0.673403914,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,5
35,Yarra,17/1/2018,Jan,2018,Summer,0.6,10.18,20.99,31.17,0.673403914,Soft Plastics,Lolly Wrappers,Not considered microplastics,1
35,Yarra,17/1/2018,Jan,2018,Summer,0.6,10.18,20.99,31.17,0.673403914,Soft Plastics,Cellophane,Microplastics,35
35,Yarra,17/1/2018,Jan,2018,Summer,0.6,10.18,20.99,31.17,0.673403914,Soft Plastics,Cellophane,Not considered microplastics,3
35,Yarra,17/1/2018,Jan,2018,Summer,0.6,10.18,20.99,31.17,0.673403914,Other,Sponge,Not considered microplastics,1
35,Yarra,17/1/2018,Jan,2018,Summer,0.6,10.18,20.99,31.17,0.673403914,Other,Twine,Not considered microplastics,0
35,Yarra,17/1/2018,Jan,2018,Summer,0.6,10.18,20.99,31.17,0.673403914,Other,Cigarette butts,Not considered microplastics,0
35,Yarra,17/1/2018,Jan,2018,Summer,0.6,10.18,20.99,31.17,0.673403914,Other,Other,Not considered microplastics,2
36,Maribyrnong,26/2/2018,Feb,2018,Summer,0.4,0.47,0.17,0.64,0.265625,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,441
36,Maribyrnong,26/2/2018,Feb,2018,Summer,0.4,0.47,0.17,0.64,0.265625,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,256
36,Maribyrnong,26/2/2018,Feb,2018,Summer,0.4,0.47,0.17,0.64,0.265625,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,22
36,Maribyrnong,26/2/2018,Feb,2018,Summer,0.4,0.47,0.17,0.64,0.265625,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,0
36,Maribyrnong,26/2/2018,Feb,2018,Summer,0.4,0.47,0.17,0.64,0.265625,Nurdles,Nurdles,Microplastics,0
36,Maribyrnong,26/2/2018,Feb,2018,Summer,0.4,0.47,0.17,0.64,0.265625,Polystyrene,Polystyrene <4mm,Microplastics,11
36,Maribyrnong,26/2/2018,Feb,2018,Summer,0.4,0.47,0.17,0.64,0.265625,Polystyrene,Polystyrene 4+mm,Not considered microplastics,0
36,Maribyrnong,26/2/2018,Feb,2018,Summer,0.4,0.47,0.17,0.64,0.265625,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
36,Maribyrnong,26/2/2018,Feb,2018,Summer,0.4,0.47,0.17,0.64,0.265625,Plastic Straws,Plastic Straws,Not considered microplastics,0
36,Maribyrnong,26/2/2018,Feb,2018,Summer,0.4,0.47,0.17,0.64,0.265625,Soft Plastics,Soft Plastics <5mm,Microplastics,4
36,Maribyrnong,26/2/2018,Feb,2018,Summer,0.4,0.47,0.17,0.64,0.265625,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,6
36,Maribyrnong,26/2/2018,Feb,2018,Summer,0.4,0.47,0.17,0.64,0.265625,Soft Plastics,Lolly Wrappers,Not considered microplastics,0
36,Maribyrnong,26/2/2018,Feb,2018,Summer,0.4,0.47,0.17,0.64,0.265625,Soft Plastics,Cellophane,Microplastics,17
36,Maribyrnong,26/2/2018,Feb,2018,Summer,0.4,0.47,0.17,0.64,0.265625,Soft Plastics,Cellophane,Not considered microplastics,5
36,Maribyrnong,26/2/2018,Feb,2018,Summer,0.4,0.47,0.17,0.64,0.265625,Other,Sponge,Not considered microplastics,0
36,Maribyrnong,26/2/2018,Feb,2018,Summer,0.4,0.47,0.17,0.64,0.265625,Other,Twine,Not considered microplastics,0
36,Maribyrnong,26/2/2018,Feb,2018,Summer,0.4,0.47,0.17,0.64,0.265625,Other,Cigarette butts,Not considered microplastics,0
36,Maribyrnong,26/2/2018,Feb,2018,Summer,0.4,0.47,0.17,0.64,0.265625,Other,Other,Not considered microplastics,1
36,Yarra,26/2/2018,Feb,2018,Summer,2.4,1.35,0.06,1.38,0.042553191,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,0
36,Yarra,26/2/2018,Feb,2018,Summer,2.4,1.35,0.06,1.38,0.042553191,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,29
36,Yarra,26/2/2018,Feb,2018,Summer,2.4,1.35,0.06,1.38,0.042553191,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,3
36,Yarra,26/2/2018,Feb,2018,Summer,2.4,1.35,0.06,1.38,0.042553191,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,0
36,Yarra,26/2/2018,Feb,2018,Summer,2.4,1.35,0.06,1.38,0.042553191,Nurdles,Nurdles,Microplastics,0
36,Yarra,26/2/2018,Feb,2018,Summer,2.4,1.35,0.06,1.38,0.042553191,Polystyrene,Polystyrene <4mm,Microplastics,5
36,Yarra,26/2/2018,Feb,2018,Summer,2.4,1.35,0.06,1.38,0.042553191,Polystyrene,Polystyrene 4+mm,Not considered microplastics,2
36,Yarra,26/2/2018,Feb,2018,Summer,2.4,1.35,0.06,1.38,0.042553191,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
36,Yarra,26/2/2018,Feb,2018,Summer,2.4,1.35,0.06,1.38,0.042553191,Plastic Straws,Plastic Straws,Not considered microplastics,0
36,Yarra,26/2/2018,Feb,2018,Summer,2.4,1.35,0.06,1.38,0.042553191,Soft Plastics,Soft Plastics <5mm,Microplastics,17
36,Yarra,26/2/2018,Feb,2018,Summer,2.4,1.35,0.06,1.38,0.042553191,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,4
36,Yarra,26/2/2018,Feb,2018,Summer,2.4,1.35,0.06,1.38,0.042553191,Soft Plastics,Lolly Wrappers,Not considered microplastics,0
36,Yarra,26/2/2018,Feb,2018,Summer,2.4,1.35,0.06,1.38,0.042553191,Soft Plastics,Cellophane,Microplastics,
36,Yarra,26/2/2018,Feb,2018,Summer,2.4,1.35,0.06,1.38,0.042553191,Soft Plastics,Cellophane,Not considered microplastics,1
36,Yarra,26/2/2018,Feb,2018,Summer,2.4,1.35,0.06,1.38,0.042553191,Other,Sponge,Not considered microplastics,0
36,Yarra,26/2/2018,Feb,2018,Summer,2.4,1.35,0.06,1.38,0.042553191,Other,Twine,Not considered microplastics,0
36,Yarra,26/2/2018,Feb,2018,Summer,2.4,1.35,0.06,1.38,0.042553191,Other,Cigarette butts,Not considered microplastics,0
36,Yarra,26/2/2018,Feb,2018,Summer,2.4,1.35,0.06,1.38,0.042553191,Other,Other,Not considered microplastics,0
37,Maribyrnong,16/3/2018,Mar,2018,Autumn,0,6.47,13.98,20.45,0.683618582,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,68
37,Maribyrnong,16/3/2018,Mar,2018,Autumn,0,6.47,13.98,20.45,0.683618582,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,56
37,Maribyrnong,16/3/2018,Mar,2018,Autumn,0,6.47,13.98,20.45,0.683618582,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,9
37,Maribyrnong,16/3/2018,Mar,2018,Autumn,0,6.47,13.98,20.45,0.683618582,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,3
37,Maribyrnong,16/3/2018,Mar,2018,Autumn,0,6.47,13.98,20.45,0.683618582,Nurdles,Nurdles,Microplastics,2
37,Maribyrnong,16/3/2018,Mar,2018,Autumn,0,6.47,13.98,20.45,0.683618582,Polystyrene,Polystyrene <4mm,Microplastics,13
37,Maribyrnong,16/3/2018,Mar,2018,Autumn,0,6.47,13.98,20.45,0.683618582,Polystyrene,Polystyrene 4+mm,Not considered microplastics,1
37,Maribyrnong,16/3/2018,Mar,2018,Autumn,0,6.47,13.98,20.45,0.683618582,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
37,Maribyrnong,16/3/2018,Mar,2018,Autumn,0,6.47,13.98,20.45,0.683618582,Plastic Straws,Plastic Straws,Not considered microplastics,1
37,Maribyrnong,16/3/2018,Mar,2018,Autumn,0,6.47,13.98,20.45,0.683618582,Soft Plastics,Soft Plastics <5mm,Microplastics,22
37,Maribyrnong,16/3/2018,Mar,2018,Autumn,0,6.47,13.98,20.45,0.683618582,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,17
37,Maribyrnong,16/3/2018,Mar,2018,Autumn,0,6.47,13.98,20.45,0.683618582,Soft Plastics,Lolly Wrappers,Not considered microplastics,2
37,Maribyrnong,16/3/2018,Mar,2018,Autumn,0,6.47,13.98,20.45,0.683618582,Soft Plastics,Cellophane,Microplastics,18
37,Maribyrnong,16/3/2018,Mar,2018,Autumn,0,6.47,13.98,20.45,0.683618582,Soft Plastics,Cellophane,Not considered microplastics,17
37,Maribyrnong,16/3/2018,Mar,2018,Autumn,0,6.47,13.98,20.45,0.683618582,Other,Sponge,Not considered microplastics,0
37,Maribyrnong,16/3/2018,Mar,2018,Autumn,0,6.47,13.98,20.45,0.683618582,Other,Twine,Not considered microplastics,1
37,Maribyrnong,16/3/2018,Mar,2018,Autumn,0,6.47,13.98,20.45,0.683618582,Other,Cigarette butts,Not considered microplastics,2
37,Maribyrnong,16/3/2018,Mar,2018,Autumn,0,6.47,13.98,20.45,0.683618582,Other,Other,Not considered microplastics,1
37,Yarra,16/3/2018,Mar,2018,Autumn,0,6.4,0.21,6.61,0.031770045,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,79
37,Yarra,16/3/2018,Mar,2018,Autumn,0,6.4,0.21,6.61,0.031770045,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,78
37,Yarra,16/3/2018,Mar,2018,Autumn,0,6.4,0.21,6.61,0.031770045,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,25
37,Yarra,16/3/2018,Mar,2018,Autumn,0,6.4,0.21,6.61,0.031770045,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,2
37,Yarra,16/3/2018,Mar,2018,Autumn,0,6.4,0.21,6.61,0.031770045,Nurdles,Nurdles,Microplastics,1
37,Yarra,16/3/2018,Mar,2018,Autumn,0,6.4,0.21,6.61,0.031770045,Polystyrene,Polystyrene <4mm,Microplastics,21
37,Yarra,16/3/2018,Mar,2018,Autumn,0,6.4,0.21,6.61,0.031770045,Polystyrene,Polystyrene 4+mm,Not considered microplastics,11
37,Yarra,16/3/2018,Mar,2018,Autumn,0,6.4,0.21,6.61,0.031770045,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
37,Yarra,16/3/2018,Mar,2018,Autumn,0,6.4,0.21,6.61,0.031770045,Plastic Straws,Plastic Straws,Not considered microplastics,0
37,Yarra,16/3/2018,Mar,2018,Autumn,0,6.4,0.21,6.61,0.031770045,Soft Plastics,Soft Plastics <5mm,Microplastics,10
37,Yarra,16/3/2018,Mar,2018,Autumn,0,6.4,0.21,6.61,0.031770045,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,8
37,Yarra,16/3/2018,Mar,2018,Autumn,0,6.4,0.21,6.61,0.031770045,Soft Plastics,Lolly Wrappers,Not considered microplastics,0
37,Yarra,16/3/2018,Mar,2018,Autumn,0,6.4,0.21,6.61,0.031770045,Soft Plastics,Cellophane,Microplastics,13
37,Yarra,16/3/2018,Mar,2018,Autumn,0,6.4,0.21,6.61,0.031770045,Soft Plastics,Cellophane,Not considered microplastics,2
37,Yarra,16/3/2018,Mar,2018,Autumn,0,6.4,0.21,6.61,0.031770045,Other,Sponge,Not considered microplastics,0
37,Yarra,16/3/2018,Mar,2018,Autumn,0,6.4,0.21,6.61,0.031770045,Other,Twine,Not considered microplastics,1
37,Yarra,16/3/2018,Mar,2018,Autumn,0,6.4,0.21,6.61,0.031770045,Other,Cigarette butts,Not considered microplastics,0
37,Yarra,16/3/2018,Mar,2018,Autumn,0,6.4,0.21,6.61,0.031770045,Other,Other,Not considered microplastics,0
38,Maribyrnong,5/4/2018,Apr,2018,Autumn,0,25.06,6.97,32.03,0.217608492,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,38
38,Maribyrnong,5/4/2018,Apr,2018,Autumn,0,25.06,6.97,32.03,0.217608492,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,35
38,Maribyrnong,5/4/2018,Apr,2018,Autumn,0,25.06,6.97,32.03,0.217608492,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,8
38,Maribyrnong,5/4/2018,Apr,2018,Autumn,0,25.06,6.97,32.03,0.217608492,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,10
38,Maribyrnong,5/4/2018,Apr,2018,Autumn,0,25.06,6.97,32.03,0.217608492,Nurdles,Nurdles,Microplastics,4
38,Maribyrnong,5/4/2018,Apr,2018,Autumn,0,25.06,6.97,32.03,0.217608492,Polystyrene,Polystyrene <4mm,Microplastics,3
38,Maribyrnong,5/4/2018,Apr,2018,Autumn,0,25.06,6.97,32.03,0.217608492,Polystyrene,Polystyrene 4+mm,Not considered microplastics,0
38,Maribyrnong,5/4/2018,Apr,2018,Autumn,0,25.06,6.97,32.03,0.217608492,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,2
38,Maribyrnong,5/4/2018,Apr,2018,Autumn,0,25.06,6.97,32.03,0.217608492,Plastic Straws,Plastic Straws,Not considered microplastics,1
38,Maribyrnong,5/4/2018,Apr,2018,Autumn,0,25.06,6.97,32.03,0.217608492,Soft Plastics,Soft Plastics <5mm,Microplastics,2
38,Maribyrnong,5/4/2018,Apr,2018,Autumn,0,25.06,6.97,32.03,0.217608492,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,9
38,Maribyrnong,5/4/2018,Apr,2018,Autumn,0,25.06,6.97,32.03,0.217608492,Soft Plastics,Lolly Wrappers,Not considered microplastics,1
38,Maribyrnong,5/4/2018,Apr,2018,Autumn,0,25.06,6.97,32.03,0.217608492,Soft Plastics,Cellophane,Microplastics,4
38,Maribyrnong,5/4/2018,Apr,2018,Autumn,0,25.06,6.97,32.03,0.217608492,Soft Plastics,Cellophane,Not considered microplastics,0
38,Maribyrnong,5/4/2018,Apr,2018,Autumn,0,25.06,6.97,32.03,0.217608492,Other,Sponge,Not considered microplastics,2
38,Maribyrnong,5/4/2018,Apr,2018,Autumn,0,25.06,6.97,32.03,0.217608492,Other,Twine,Not considered microplastics,0
38,Maribyrnong,5/4/2018,Apr,2018,Autumn,0,25.06,6.97,32.03,0.217608492,Other,Cigarette butts,Not considered microplastics,0
38,Maribyrnong,5/4/2018,Apr,2018,Autumn,0,25.06,6.97,32.03,0.217608492,Other,Other,Not considered microplastics,1
38,Yarra,5/4/2018,Apr,2018,Autumn,0,23.18,0.86,24.04,0.03577371,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,63
38,Yarra,5/4/2018,Apr,2018,Autumn,0,23.18,0.86,24.04,0.03577371,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,85
38,Yarra,5/4/2018,Apr,2018,Autumn,0,23.18,0.86,24.04,0.03577371,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,13
38,Yarra,5/4/2018,Apr,2018,Autumn,0,23.18,0.86,24.04,0.03577371,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,3
38,Yarra,5/4/2018,Apr,2018,Autumn,0,23.18,0.86,24.04,0.03577371,Nurdles,Nurdles,Microplastics,0
38,Yarra,5/4/2018,Apr,2018,Autumn,0,23.18,0.86,24.04,0.03577371,Polystyrene,Polystyrene <4mm,Microplastics,12
38,Yarra,5/4/2018,Apr,2018,Autumn,0,23.18,0.86,24.04,0.03577371,Polystyrene,Polystyrene 4+mm,Not considered microplastics,2
38,Yarra,5/4/2018,Apr,2018,Autumn,0,23.18,0.86,24.04,0.03577371,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
38,Yarra,5/4/2018,Apr,2018,Autumn,0,23.18,0.86,24.04,0.03577371,Plastic Straws,Plastic Straws,Not considered microplastics,0
38,Yarra,5/4/2018,Apr,2018,Autumn,0,23.18,0.86,24.04,0.03577371,Soft Plastics,Soft Plastics <5mm,Microplastics,17
38,Yarra,5/4/2018,Apr,2018,Autumn,0,23.18,0.86,24.04,0.03577371,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,7
38,Yarra,5/4/2018,Apr,2018,Autumn,0,23.18,0.86,24.04,0.03577371,Soft Plastics,Lolly Wrappers,Not considered microplastics,0
38,Yarra,5/4/2018,Apr,2018,Autumn,0,23.18,0.86,24.04,0.03577371,Soft Plastics,Cellophane,Microplastics,2
38,Yarra,5/4/2018,Apr,2018,Autumn,0,23.18,0.86,24.04,0.03577371,Soft Plastics,Cellophane,Not considered microplastics,2
38,Yarra,5/4/2018,Apr,2018,Autumn,0,23.18,0.86,24.04,0.03577371,Other,Sponge,Not considered microplastics,3
38,Yarra,5/4/2018,Apr,2018,Autumn,0,23.18,0.86,24.04,0.03577371,Other,Twine,Not considered microplastics,0
38,Yarra,5/4/2018,Apr,2018,Autumn,0,23.18,0.86,24.04,0.03577371,Other,Cigarette butts,Not considered microplastics,0
38,Yarra,5/4/2018,Apr,2018,Autumn,0,23.18,0.86,24.04,0.03577371,Other,Other,Not considered microplastics,0
39,Maribyrnong,24/5/2018,May,2018,Autumn,0.4,14.69,27.19,41.88,0.649235912,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,52
39,Maribyrnong,24/5/2018,May,2018,Autumn,0.4,14.69,27.19,41.88,0.649235912,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,65
39,Maribyrnong,24/5/2018,May,2018,Autumn,0.4,14.69,27.19,41.88,0.649235912,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,19
39,Maribyrnong,24/5/2018,May,2018,Autumn,0.4,14.69,27.19,41.88,0.649235912,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,2
39,Maribyrnong,24/5/2018,May,2018,Autumn,0.4,14.69,27.19,41.88,0.649235912,Nurdles,Nurdles,Microplastics,3
39,Maribyrnong,24/5/2018,May,2018,Autumn,0.4,14.69,27.19,41.88,0.649235912,Polystyrene,Polystyrene <4mm,Microplastics,6
39,Maribyrnong,24/5/2018,May,2018,Autumn,0.4,14.69,27.19,41.88,0.649235912,Polystyrene,Polystyrene 4+mm,Not considered microplastics,6
39,Maribyrnong,24/5/2018,May,2018,Autumn,0.4,14.69,27.19,41.88,0.649235912,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,1
39,Maribyrnong,24/5/2018,May,2018,Autumn,0.4,14.69,27.19,41.88,0.649235912,Plastic Straws,Plastic Straws,Not considered microplastics,0
39,Maribyrnong,24/5/2018,May,2018,Autumn,0.4,14.69,27.19,41.88,0.649235912,Soft Plastics,Soft Plastics <5mm,Microplastics,20
39,Maribyrnong,24/5/2018,May,2018,Autumn,0.4,14.69,27.19,41.88,0.649235912,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,17
39,Maribyrnong,24/5/2018,May,2018,Autumn,0.4,14.69,27.19,41.88,0.649235912,Soft Plastics,Lolly Wrappers,Not considered microplastics,2
39,Maribyrnong,24/5/2018,May,2018,Autumn,0.4,14.69,27.19,41.88,0.649235912,Soft Plastics,Cellophane,Microplastics,18
39,Maribyrnong,24/5/2018,May,2018,Autumn,0.4,14.69,27.19,41.88,0.649235912,Soft Plastics,Cellophane,Not considered microplastics,7
39,Maribyrnong,24/5/2018,May,2018,Autumn,0.4,14.69,27.19,41.88,0.649235912,Other,Sponge,Not considered microplastics,0
39,Maribyrnong,24/5/2018,May,2018,Autumn,0.4,14.69,27.19,41.88,0.649235912,Other,Twine,Not considered microplastics,1
39,Maribyrnong,24/5/2018,May,2018,Autumn,0.4,14.69,27.19,41.88,0.649235912,Other,Cigarette butts,Not considered microplastics,0
39,Maribyrnong,24/5/2018,May,2018,Autumn,0.4,14.69,27.19,41.88,0.649235912,Other,Other,Not considered microplastics,9
39,Yarra,24/5/2018,May,2018,Autumn,6.8,12.26,0.57,12.83,0.044427124,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,73
39,Yarra,24/5/2018,May,2018,Autumn,6.8,12.26,0.57,12.83,0.044427124,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,182
39,Yarra,24/5/2018,May,2018,Autumn,6.8,12.26,0.57,12.83,0.044427124,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,35
39,Yarra,24/5/2018,May,2018,Autumn,6.8,12.26,0.57,12.83,0.044427124,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,4
39,Yarra,24/5/2018,May,2018,Autumn,6.8,12.26,0.57,12.83,0.044427124,Nurdles,Nurdles,Microplastics,6
39,Yarra,24/5/2018,May,2018,Autumn,6.8,12.26,0.57,12.83,0.044427124,Polystyrene,Polystyrene <4mm,Microplastics,17
39,Yarra,24/5/2018,May,2018,Autumn,6.8,12.26,0.57,12.83,0.044427124,Polystyrene,Polystyrene 4+mm,Not considered microplastics,9
39,Yarra,24/5/2018,May,2018,Autumn,6.8,12.26,0.57,12.83,0.044427124,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
39,Yarra,24/5/2018,May,2018,Autumn,6.8,12.26,0.57,12.83,0.044427124,Plastic Straws,Plastic Straws,Not considered microplastics,0
39,Yarra,24/5/2018,May,2018,Autumn,6.8,12.26,0.57,12.83,0.044427124,Soft Plastics,Soft Plastics <5mm,Microplastics,26
39,Yarra,24/5/2018,May,2018,Autumn,6.8,12.26,0.57,12.83,0.044427124,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,25
39,Yarra,24/5/2018,May,2018,Autumn,6.8,12.26,0.57,12.83,0.044427124,Soft Plastics,Lolly Wrappers,Not considered microplastics,0
39,Yarra,24/5/2018,May,2018,Autumn,6.8,12.26,0.57,12.83,0.044427124,Soft Plastics,Cellophane,Microplastics,17
39,Yarra,24/5/2018,May,2018,Autumn,6.8,12.26,0.57,12.83,0.044427124,Soft Plastics,Cellophane,Not considered microplastics,12
39,Yarra,24/5/2018,May,2018,Autumn,6.8,12.26,0.57,12.83,0.044427124,Other,Sponge,Not considered microplastics,1
39,Yarra,24/5/2018,May,2018,Autumn,6.8,12.26,0.57,12.83,0.044427124,Other,Twine,Not considered microplastics,0
39,Yarra,24/5/2018,May,2018,Autumn,6.8,12.26,0.57,12.83,0.044427124,Other,Cigarette butts,Not considered microplastics,0
39,Yarra,24/5/2018,May,2018,Autumn,6.8,12.26,0.57,12.83,0.044427124,Other,Other,Not considered microplastics,10
40,Maribyrnong,21/6/2018,Jun,2018,Winter,2,2.01,0.05,2.06,0.024271845,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,28
40,Maribyrnong,21/6/2018,Jun,2018,Winter,2,2.01,0.05,2.06,0.024271845,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,12
40,Maribyrnong,21/6/2018,Jun,2018,Winter,2,2.01,0.05,2.06,0.024271845,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,4
40,Maribyrnong,21/6/2018,Jun,2018,Winter,2,2.01,0.05,2.06,0.024271845,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,0
40,Maribyrnong,21/6/2018,Jun,2018,Winter,2,2.01,0.05,2.06,0.024271845,Nurdles,Nurdles,Microplastics,1
40,Maribyrnong,21/6/2018,Jun,2018,Winter,2,2.01,0.05,2.06,0.024271845,Polystyrene,Polystyrene <4mm,Microplastics,6
40,Maribyrnong,21/6/2018,Jun,2018,Winter,2,2.01,0.05,2.06,0.024271845,Polystyrene,Polystyrene 4+mm,Not considered microplastics,0
40,Maribyrnong,21/6/2018,Jun,2018,Winter,2,2.01,0.05,2.06,0.024271845,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
40,Maribyrnong,21/6/2018,Jun,2018,Winter,2,2.01,0.05,2.06,0.024271845,Plastic Straws,Plastic Straws,Not considered microplastics,0
